Job ID,Position,Posting Status,Date Created,Application Deadline,Reposted,Term Posted,Number of Positions,All Degrees and Disciplines,Salary Range,Duration,Application Delivery Method,Application Procedure,Skills Categories,Duties Categories,Work Type,"Work Location (City, Province)",Organization Name,Country,Total View Count,Unique View Count,Application Count,Selected for Interview Count,Placement Records Count
2006,Job Title 57,Expired,09/21/2022 03:07 PM,10/16/2022 11:59 PM,no,Winter 2023,22,No,,8 Months,Apply through the Employer's website:,,"['python', 'team', 'programming', 'algorithms', 'data structures', 'skills', 'databases', 'data', 'communication', 'computer', 'development', 'work', 'java', 'experience', 'strong', 'knowledge']","['engineering', 'team', 'design', 'technology', 'business', 'software', 'data', 'development', 'management', 'work', 'solutions']",Remote,"Toronto, ON",Organization_57,Canada,63,41,26,0,2
2007,Job Title 82,Expired,09/21/2022 02:39 PM,10/16/2022 11:59 PM,no,Winter 2023,6,No,,4 Months,Apply through the Employer's website:,,"['ability', 'development', 'management', 'work', 'experience']","['technology', 'software', 'data', 'management', 'work']",Remote,"Toronto, ON",Organization_57,Canada,101,62,30,0,0
2008,Job Title 38,Expired,07/14/2022 10:48 AM,07/20/2022 11:59 PM,yes,Fall 2022,1,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'communication', 'experience', 'strong', 'program']","['engineering', 'team', 'software', 'technical', 'management', 'work', 'project']",Remote,"Toronto, ON",Organization_96,Canada,27,18,4,0,0
2009,Job Title 28,Expired,07/11/2022 12:24 PM,07/14/2022 11:59 PM,yes,Fall 2022,2,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'program', 'computer', 'development', 'management', 'work', 'strong', 'knowledge']","['engineering', 'technology', 'software', 'management', 'work', 'project']",Remote,"Toronto, ON",Organization_96,Canada,68,51,15,0,0
2010,Job Title 7,Expired,07/11/2022 10:51 AM,07/18/2022 11:59 PM,yes,Fall 2022,2,No,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'team', 'programming', 'ability', 'skills', 'data', 'artificial intelligence', 'computer', 'development', 'management', 'visualization', 'work', 'experience', 'program']","['team', 'business', 'data', 'support', 'development', 'work']",Remote,"Toronto, ON",Organization_96,Canada,46,37,8,0,0
2011,Job Title 2,Expired,07/11/2022 10:30 AM,07/15/2022 11:59 PM,no,Fall 2022,3,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'computer', 'management', 'work', 'strong', 'program']","['project', 'work', 'team', 'management']",Remote,"Toronto, ON",Organization_96,Canada,21,17,7,0,0
2012,Job Title 70,Expired,06/22/2022 03:31 PM,06/30/2022 11:59 PM,yes,Fall 2022,5,No,,8 Months,Apply through the Employer's website:,,"['team', 'programming', 'algorithms', 'data structures', 'skills', 'databases', 'data', 'computer', 'development', 'software development', 'communication', 'java', 'experience', 'strong', 'knowledge']","['team', 'technology', 'business', 'data', 'development', 'management', 'work']",Remote,"Toronto, ON",Organization_57,Canada,45,28,9,0,0
2013,Job Title 50,Expired,02/23/2024 10:38 AM,03/31/2024 11:59 PM,no,Summer 2024,1,No,,8 Months,Apply through the Employer's website:,,"['programming', 'ability', 'skills', 'databases', 'development', 'work', 'experience', 'strong']","['team', 'technology', 'business', 'software', 'data', 'development', 'management', 'work']",To Be Determined (TBD),"Toronto, ON",Organization_57,Canada,219,148,65,0,0
2014,Job Title 47,Expired,06/24/2022 09:25 AM,07/04/2022 11:59 PM,no,Fall 2022,1,No,,8 or 12 Months,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'data', 'communication', 'computer', 'management', 'time', 'work', 'strong', 'knowledge']","['team', 'data', 'technical', 'support', 'development', 'management', 'work']",Remote,"Toronto, ON",Organization_58,Canada,45,37,16,0,0
2015,Job Title 21,Expired,02/15/2023 02:15 PM,02/22/2023 11:59 PM,yes,Summer 2023,1,No,TBD based on experience,4 Months,Lassonde Co-op & Internship Portal,,"['python', 'engineering', 'team', 'programming', 'algorithms', 'ability', 'environment', 'data structures', 'cloud computing', 'databases', 'data', 'computer', 'work', 'experience', 'knowledge']","['engineering', 'team', 'design', 'software', 'data', 'technical', 'support', 'development', 'management', 'work', 'project']",Remote,"Toronto, ON",Organization_73,Canada,197,92,35,0,1
2016,Job Title 94,Expired,01/30/2023 09:20 AM,02/09/2023 11:59 PM,no,Summer 2023,1,No,TBD based on experience,4 Months,Lassonde Co-op & Internship Portal,,"['python', 'engineering', 'team', 'programming', 'algorithms', 'ability', 'environment', 'data structures', 'cloud computing', 'databases', 'data', 'computer', 'work', 'experience', 'knowledge']","['engineering', 'team', 'design', 'software', 'data', 'technical', 'support', 'development', 'management', 'work', 'project']",Remote,"Toronto, ON",Organization_73,Canada,230,131,0,0,0
2017,Job Title 52,Expired,11/17/2022 10:39 AM,01/16/2023 11:59 PM,yes,Summer 2023,2,No,26.25,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'ability', 'skills', 'environment', 'data', 'computer', 'management', 'communication', 'experience', 'strong', 'knowledge']","['team', 'business', 'software', 'development', 'software development', 'work', 'solutions']",Remote,"Toronto, ON",Organization_192,Canada,397,185,52,5,0
2018,Job Title 2,Expired,09/23/2022 01:59 PM,09/29/2022 11:59 PM,yes,Winter 2023,2,No,TBD,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'ability', 'skills', 'environment', 'data', 'computer', 'management', 'communication', 'experience', 'strong', 'knowledge']","['team', 'business', 'software', 'development', 'software development', 'work', 'solutions']",Remote,"Toronto, ON",Organization_192,Canada,69,55,21,0,0
2019,Job Title 28,Expired,09/01/2022 10:28 AM,09/18/2022 11:59 PM,yes,Winter 2023,2,No,TBD,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'ability', 'skills', 'environment', 'data', 'computer', 'management', 'communication', 'experience', 'strong', 'knowledge']","['team', 'business', 'software', 'development', 'software development', 'work', 'solutions']",Remote,"Toronto, ON",Organization_192,Canada,96,45,22,6,0
2020,Job Title 57,Expired,05/16/2023 04:00 PM,05/31/2023 11:59 PM,no,Fall 2023,1,Yes,,12 Months,Apply through the Employer's website:,,"['engineering', 'team', 'networking', 'environment', 'skills', 'communication', 'computer', 'management', 'time', 'work', 'experience', 'strong', 'knowledge']","['engineering', 'team', 'design', 'business', 'software', 'data', 'support', 'development', 'management', 'work', 'project', 'solutions']",Hybrid (Remote and In-Person),"Toronto, ON",Organization_14,Canada,52,43,11,0,0
2021,Job Title 26,Expired,11/07/2022 09:43 AM,11/21/2022 11:59 PM,yes,Winter 2023,1,No,,12 Months,Apply through the Employer's website:,,"['ability', 'skills', 'computer', 'networking', 'communication']","['engineering', 'team', 'design', 'technology', 'technical', 'support', 'development', 'management', 'work', 'project']",Hybrid (Remote and In-Person),"Toronto, ON",Organization_14,Canada,29,22,7,0,0
2022,Job Title 16,Expired,02/15/2024 09:30 AM,02/26/2024 11:59 PM,no,Summer 2024,1,No,,4 Months,Apply through the Employer's website:,,"['ability', 'skills', 'computer', 'communication', 'networking', 'time', 'work']","['engineering', 'design', 'team', 'technology', 'business', 'technical', 'support', 'development', 'management', 'project', 'solutions']",In-Person,"Toronto, ON",Organization_14,Canada,72,57,11,0,0
2023,Job Title 81,Expired,09/29/2023 03:57 PM,10/09/2023 11:59 PM,no,Winter 2024,1,No,,8 or 12 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'program', 'communication', 'time', 'work', 'strong', 'knowledge']","['engineering', 'team', 'technical', 'support', 'development', 'management', 'work', 'project', 'solutions']",In-Person,"Toronto, ON",Organization_14,Canada,76,53,22,0,2
2024,Job Title 26,Expired,02/14/2024 11:54 AM,02/26/2024 11:59 PM,no,Summer 2024,1,No,,4 Months,Apply through the Employer's website:,,"['ability', 'skills', 'computer', 'communication', 'networking', 'time', 'work']","['engineering', 'design', 'team', 'technology', 'business', 'technical', 'support', 'development', 'management', 'project', 'solutions']",To Be Determined (TBD),"Toronto, ON",Organization_14,Canada,59,50,14,0,0
2025,Job Title 30,Expired,02/07/2024 01:58 PM,02/26/2024 11:59 PM,no,Summer 2024,1,No,,12 Months,Apply through the Employer's website:,,"['ability', 'skills', 'computer', 'communication', 'networking', 'time', 'work']","['engineering', 'design', 'team', 'technology', 'business', 'technical', 'support', 'development', 'management', 'project', 'solutions']",To Be Determined (TBD),"Toronto, ON",Organization_14,Canada,40,33,3,0,0
2026,Job Title 92,Expired,02/05/2024 02:40 PM,03/11/2024 11:59 PM,no,Summer 2024,1,No,,12 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'programming', 'ability', 'skills', 'communication', 'computer', 'work', 'experience', 'strong']","['engineering', 'team', 'software', 'technical', 'support', 'work']",Hybrid (Remote and In-Person),"Richmond Hill, ON",Organization_193,Canada,140,64,19,0,3
2027,Job Title 57,Expired,08/09/2023 10:19 AM,08/19/2023 11:59 PM,no,Fall 2023,1,No,,12 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'work', 'experience', 'strong', 'knowledge']","['data', 'support', 'team']",Hybrid (Remote and In-Person),"Richmond Hill, ON",Organization_194,Canada,5,3,2,0,0
2028,Job Title 56,Expired,02/28/2023 10:46 AM,03/17/2023 11:59 PM,no,Summer 2023,1,No,,12 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'programming', 'ability', 'skills', 'communication', 'computer', 'work', 'experience', 'strong']","['engineering', 'team', 'technical', 'support', 'work']",Hybrid (Remote and In-Person),"Richmond Hill, ON",Organization_193,Canada,91,52,5,0,0
2029,Job Title 55,Expired,03/19/2024 08:39 AM,03/29/2024 11:59 PM,yes,Summer 2024,1,No,,16 Months ONLY,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'development', 'time', 'work', 'experience', 'strong', 'knowledge']","['engineering', 'team', 'software', 'support', 'work']",In-Person,"Richmond Hill, ON",Organization_194,Canada,88,64,12,0,0
2030,Job Title 4,Expired,02/20/2024 02:34 PM,03/15/2024 11:59 PM,no,Summer 2024,1,No,,16 Months ONLY,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'development', 'time', 'work', 'experience', 'strong', 'knowledge']","['engineering', 'team', 'business', 'software', 'data', 'support', 'work', 'solutions']",In-Person,"Richmond Hill, ON",Organization_194,Canada,88,43,15,0,0
2031,Job Title 47,Expired,01/26/2024 11:57 AM,02/29/2024 11:59 PM,yes,Summer 2024,5,Yes,$18-20 per hour,4 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'experience']","['engineering', 'team', 'design', 'technology', 'work']",In-Person,"Richmond Hill, ON",Organization_195,Canada,129,98,5,0,0
2032,Job Title 69,Expired,01/26/2024 11:55 AM,02/29/2024 11:59 PM,yes,Summer 2024,20,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'experience']","['engineering', 'team', 'design', 'technology', 'work']",In-Person,"Richmond Hill, ON",Organization_195,Canada,145,114,7,0,0
2033,Job Title 52,Expired,12/30/2023 09:16 PM,01/16/2024 11:59 PM,yes,Summer 2024,5,Yes,$18-20 per hour,4 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'experience']","['engineering', 'team', 'design', 'technology', 'work']",In-Person,"Richmond Hill, ON",Organization_195,Canada,180,135,6,0,0
2034,Job Title 72,Expired,12/30/2023 09:11 PM,01/16/2024 11:59 PM,yes,Summer 2024,20,Yes,,4 Months with possibility of extension,Apply through the Employer's website:,,"['engineering', 'skills', 'experience']","['engineering', 'team', 'design', 'technology', 'work']",In-Person,"Richmond Hill, ON",Organization_195,Canada,172,132,6,0,0
2035,Job Title 64,Expired,11/03/2023 04:59 PM,11/17/2023 11:59 PM,yes,Winter 2024,1,Yes,,8 Months,Apply through the Employer's website:,,"['illustrator', 'skills', 'experience']","['engineering', 'design', 'technology', 'development', 'work', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,59,49,9,0,0
2036,Job Title 83,Expired,09/21/2023 03:14 PM,10/27/2023 11:59 PM,yes,Winter 2024,1,Yes,,8 Months,Apply through the Employer's website:,,"['illustrator', 'skills', 'experience']","['engineering', 'design', 'technology', 'development', 'work', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,132,91,13,0,0
2037,Job Title 40,Expired,04/27/2023 02:28 PM,05/15/2023 11:59 PM,yes,Summer 2023,3,Yes,$8000-9000,4 Months with possibility of extension,Apply through the Employer's website:,,['experience'],"['design', 'team', 'software', 'support', 'management', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,66,50,1,0,0
2038,Job Title 84,Expired,04/06/2023 02:39 PM,04/16/2023 11:59 PM,no,Summer 2023,1,No,,12 or 16 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'ability', 'skills', 'communication', 'work', 'knowledge']","['engineering', 'team', 'design', 'quality control', 'business', 'software', 'development', 'management', 'work', 'project', 'solutions']",In-Person,"Richmond Hill, ON",Organization_196,Canada,2,0,0,0,0
2039,Job Title 83,Expired,04/05/2023 02:59 PM,04/30/2023 11:59 PM,yes,Summer 2023,20,Yes,15.50-18,4 Months with possibility of extension,Apply through the Employer's website:,,['experience'],"['engineering', 'team', 'design', 'technology', 'work', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,41,37,0,0,0
2040,Job Title 37,Expired,04/05/2023 02:59 PM,04/30/2023 11:59 PM,yes,Summer 2023,20,Yes,15.50-18,4 Months with possibility of extension,Apply through the Employer's website:,,['experience'],"['engineering', 'team', 'design', 'technology', 'work', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,19,15,0,0,0
2041,Job Title 88,Expired,04/05/2023 02:51 PM,04/30/2023 11:59 PM,yes,Summer 2023,15,Yes,$15.50,,Apply through the Employer's website:,,"['work', 'skills', 'experience', 'program']","['project', 'design', 'team', 'technology']",In-Person,"Richmond Hill, ON",Organization_195,Canada,19,18,0,0,0
2042,Job Title 15,Expired,03/30/2023 08:35 AM,04/14/2023 11:59 PM,no,Summer 2023,1,No,,16 Months ONLY,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'development', 'time', 'work', 'experience', 'strong', 'knowledge']","['engineering', 'team', 'software', 'support', 'work']",In-Person,"Richmond Hill, ON",Organization_194,Canada,19,11,2,0,0
2043,Job Title 12,Expired,03/15/2023 11:25 AM,03/31/2023 11:59 PM,yes,Summer 2023,3,Yes,$17-20 per hour,4 Months with possibility of extension,Apply through the Employer's website:,,"['skills', 'experience']","['engineering', 'design', 'team', 'technology', 'development', 'management', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,42,39,0,0,0
2044,Job Title 9,Expired,03/15/2023 11:25 AM,03/31/2023 11:59 PM,yes,Summer 2023,3,Yes,$17-20 per hour,4 Months with possibility of extension,Apply through the Employer's website:,,['experience'],"['engineering', 'design', 'team', 'technology', 'support', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,18,16,0,0,0
2045,Job Title 26,Expired,03/15/2023 11:24 AM,03/31/2023 11:59 PM,yes,Summer 2023,20,Yes,15.50-18,4 Months with possibility of extension,Apply through the Employer's website:,,['experience'],"['engineering', 'team', 'design', 'technology', 'work', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,33,31,0,0,0
2046,Job Title 79,Expired,03/15/2023 11:24 AM,03/31/2023 11:59 PM,yes,Summer 2023,20,Yes,15.50-18,4 Months with possibility of extension,Apply through the Employer's website:,,['experience'],"['engineering', 'team', 'design', 'technology', 'work', 'project']",In-Person,"Richmond Hill, ON",Organization_195,Canada,36,32,0,0,0
2047,Job Title 43,Expired,03/14/2023 08:53 AM,03/24/2023 11:59 PM,no,Summer 2023,1,Yes,,12 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'program', 'communication', 'experience', 'strong', 'knowledge']","['team', 'business', 'support', 'management', 'project']",In-Person,"Richmond Hill, ON",Organization_36,Canada,39,34,4,0,0
